cve_periodo,cve_periodo_alta,dat_fecha_disposicion,dat_fecha_vencimiento,dat_monto_credito_dispuesto,dat_responsabilidad_total,dat_saldo_princ_inicio,dat_saldo_princ_fin,dat_monto_pago_exigible_acred,dat_monto_pagado_efec_acred,dat_monto_intereses_pagados,dat_tasa_bruta_periodo,dat_num_vencidos,cve_situacion_credito,id_disposicion,ventana
201009,200908,200908,201408,0,5624232,5600800,5484200,139532,161996,43462,9.41,0,1,304007220050CD9801271G2000_341,7
201010,200908,200908,201408,0,5505698,5484200,5367600,140402,159597,43901,9.39,0,1,304007220050CD9801271G2000_341,8
201011,200908,200908,201408,0,5390002,5367600,5251000,138463,160004,41499,9.37,0,1,304007220050CD9801271G2000_341,9
201012,200908,200908,201408,0,5271497,5251000,5134400,139335,157590,41891,9.38,0,1,304007220050CD9801271G2000_341,10
201101,200908,200908,201408,0,5155798,5134400,5017800,138810,158058,40964,9.37,0,1,304007220050CD9801271G2000_341,11
201102,200908,200908,201408,0,5038704,5017800,4901200,134425,157100,36147,9.35,0,1,304007220050CD9801271G2000_341,12
201103,200908,200908,201408,0,4917751,4901200,4784600,137705,152249,38962,9.34,0,1,304007220050CD9801271G2000_341,13
201104,200908,200908,201408,0,4804464,4784600,4668000,135964,155086,36776,9.33,0,1,304007220050CD9801271G2000_341,14
201105,200908,200908,201408,0,4686154,4668000,4551400,136698,152908,37070,9.35,0,1,304007220050CD9801271G2000_341,15
201106,200908,200908,201408,0,4570316,4551400,4434800,135033,153251,35017,9.35,0,1,304007220050CD9801271G2000_341,16
201107,200908,200908,201408,0,4452081,4434800,4318200,135647,151162,35208,9.34,0,1,304007220050CD9801271G2000_341,17
201108,200908,200908,201408,0,4336127,4318200,4201600,135071,151333,34191,9.31,0,1,304007220050CD9801271G2000_341,18
201109,200908,200908,201408,0,4218984,4201600,4085000,133458,150282,32102,9.29,0,1,304007220050CD9801271G2000_341,19
201110,200908,200908,201408,0,4100804,4085000,3968400,134009,148208,32189,9.29,0,1,304007220050CD9801271G2000_341,20
201111,200908,200908,201408,0,3984785,3968400,3851800,132517,148346,30284,9.3,0,1,304007220050CD9801271G2000_341,21
201112,200908,200908,201408,0,3866722,3851800,3735200,133008,146444,30365,9.3,0,1,304007220050CD9801271G2000_341,22
201201,200908,200908,201408,0,3750643,3735200,3618600,132478,146520,29422,9.29,0,1,304007220050CD9801271G2000_341,23
201202,200908,200908,201408,0,3633544,3618600,3502000,130148,145554,26654,9.28,0,1,304007220050CD9801271G2000_341,24
201203,200908,200908,201408,0,3514645,3502000,3385400,131432,142847,27507,9.28,0,1,304007220050CD9801271G2000_341,25
201204,200908,200908,201408,0,3399359,3385400,3268800,142304,143646,25704,9.26,0,1,304007220050CD9801271G2000_341,26
201205,200908,200908,201408,0,3281417,3268800,3152200,142166,141833,25566,9.24,0,1,304007220050CD9801271G2000_341,27
201206,200908,200908,201408,0,3165150,3152200,3035600,140456,141691,25091,9.26,0,1,304007220050CD9801271G2000_341,28
201207,200908,200908,201408,0,3047315,3035600,2919000,140031,140031,23431,9.27,0,1,304007220050CD9801271G2000_341,29
201208,200908,200908,201408,0,2931024,2919000,2802400,139898,139898,23298,9.28,0,1,304007220050CD9801271G2000_341,30
201209,200908,200908,201408,0,2813963,2802400,2685800,139004,139004,22404,9.3,0,1,304007220050CD9801271G2000_341,31
201210,200908,200908,201408,0,2696200,2685800,2569200,137403,137403,20803,9.31,0,1,304007220050CD9801271G2000_341,32
201211,200908,200908,201408,0,2579829,2569200,2452600,137193,137193,20593,9.33,0,1,304007220050CD9801271G2000_341,33
201212,200908,200908,201408,0,2462135,2452600,2336000,135671,135671,19071,9.34,0,1,304007220050CD9801271G2000_341,34
201301,200908,200908,201408,0,2345699,2336000,2219400,135393,135393,18793,9.34,0,1,304007220050CD9801271G2000_341,35
201302,200908,200908,201408,0,2228617,2219400,2102800,134459,134459,17859,9.33,0,1,304007220050CD9801271G2000_341,36
201303,200908,200908,201408,0,2109888,2102800,1986200,131867,131867,15267,9.24,0,1,304007220050CD9801271G2000_341,37
201304,200908,200906,201408,0,1994352,1986200,1869600,132395,132403,15795,8.84,0,1,304007220050CD9801271G2000_341,38
201305,200908,200906,201408,0,1876485,1869600,0,16349,1885994,16349,8.83,0,1,304007220050CD9801271G2000_341,39
200909,200906,200906,201004,0,3168999,3168999,3181912,3169432,0,0,10.89,0,1,304007220050CS960311FT3000_334,-5
200910,200906,200906,201004,0,3181912,3181912,3195368,3182344,0,0,10.91,0,1,304007220050CS960311FT3000_334,-4
200911,200906,200906,201004,0,3195368,3195368,3208483,3195804,0,0,10.92,0,1,304007220050CS960311FT3000_334,-3
200912,200906,200906,201004,0,3208483,3208483,3222107,3208922,0,0,10.93,0,1,304007220050CS960311FT3000_334,-2
201001,200906,200906,201004,0,3222107,3222107,3235788,3222549,0,0,10.93,0,1,304007220050CS960311FT3000_334,-1
201002,200906,200906,201004,0,3235788,3235788,3248145,3236231,0,0,10.92,0,1,304007220050CS960311FT3000_334,0
201003,200906,200906,201004,0,3248145,3248145,408407,3248588,2850000,9761,10.92,0,1,304007220050CS960311FT3000_334,1
200909,200907,200907,201207,0,1963241,1944445,1888890,74999,75648,20093,12,0,1,304007220050AL0305154D1000_335,-5
200910,200907,200907,201207,0,1906520,1888890,1833335,73814,74444,18889,12,0,1,304007220050AL0305154D1000_335,-4
200911,200907,200907,201207,0,1851057,1833335,1777780,73888,74499,18944,12,0,1,304007220050AL0305154D1000_335,-3
200912,200907,200907,201207,0,1794373,1777780,1722225,72740,73333,17778,12,0,1,304007220050AL0305154D1000_335,-2
201001,200907,200907,201207,0,1738873,1722225,1666670,72777,73351,17796,12,0,1,304007220050AL0305154D1000_335,-1
201002,200907,200907,201207,0,1682781,1666670,1611115,72222,72777,17222,12,0,1,304007220050AL0305154D1000_335,0
201003,200907,200907,201207,0,1625078,1611115,1555560,70055,70592,15037,12,0,1,304007220050AL0305154D1000_335,1
201004,200907,200907,201207,0,1570597,1555560,1500005,70055,71629,15037,12,0,1,304007220050AL0305154D1000_335,2
201005,200907,200907,201207,0,1514005,1500005,1444450,69999,70594,14963,12,0,1,304007220050AL0305154D1000_335,3
201006,200907,200907,201207,0,1458413,1444450,1388895,68981,70481,13926,12,0,1,304007220050AL0305154D1000_335,4
201007,200907,200907,201207,0,1401858,1388895,1333340,68888,69444,13815,12,0,1,304007220050AL0305154D1000_335,5
201008,200907,200907,201207,0,1346229,1333340,1277785,68333,69364,13241,12,0,1,304007220050AL0305154D1000_335,6
201009,200907,200907,201207,0,1290137,1277785,1222230,67370,68759,12259,12,0,1,304007220050AL0305154D1000_335,7
201010,200907,200907,201207,0,1233637,1222230,1166675,67222,67777,12093,12,0,1,304007220050AL0305154D1000_335,8
201011,200907,200907,201207,0,1177953,1166675,1111120,66296,67611,11148,12,0,1,304007220050AL0305154D1000_335,9
201012,200907,200907,201207,0,1121490,1111120,1055565,66111,66666,10945,12,0,1,304007220050AL0305154D1000_335,10
201101,200907,200907,201207,0,1065769,1055565,1000010,65555,66463,10370,12,0,1,304007220050AL0305154D1000_335,11
201102,200907,200907,201207,0,1009677,1000010,944455,64055,65888,8852,12,0,1,304007220050AL0305154D1000_335,12
201103,200907,200907,201207,0,952640,944455,888900,64444,64370,9222,12,0,1,304007220050AL0305154D1000_335,13
201104,200907,200907,201207,0,897493,888900,833345,63611,64740,8370,12,0,1,304007220050AL0305154D1000_335,14
201105,200907,200907,201207,0,841123,833345,777790,63333,63888,8074,12,0,1,304007220050AL0305154D1000_335,15
201106,200907,200907,201207,0,785309,777790,722235,62537,63592,7259,12,0,1,304007220050AL0305154D1000_335,16
201107,200907,200907,201207,0,728976,722235,666680,62222,62777,6926,12,0,1,304007220050AL0305154D1000_335,17
201108,200907,200907,201207,0,673125,666680,611125,61666,62444,6352,12,0,1,304007220050AL0305154D1000_335,18
201109,200907,200907,201207,0,617033,611125,555570,60926,61870,5593,12,0,1,304007220050AL0305154D1000_335,19
201110,200907,200907,201207,0,560755,555570,500015,60555,61111,5204,12,0,1,304007220050AL0305154D1000_335,20
201111,200907,200907,201207,0,504848,500015,444460,59851,60722,4482,12,0,1,304007220050AL0305154D1000_335,21
201112,200907,200907,201207,0,448608,444460,388905,59444,60000,4056,12,0,1,304007220050AL0305154D1000_335,22
201201,200907,200907,201207,0,392664,388905,333350,58889,59574,3482,12,0,1,304007220050AL0305154D1000_335,23
201202,200907,200907,201207,0,336572,333350,277795,58148,59000,2722,12,0,1,304007220050AL0305154D1000_335,24
201203,200907,200907,201207,0,280295,277795,222240,57777,58240,2334,12,0,1,304007220050AL0305154D1000_335,25
201204,200907,200907,201207,0,224388,222240,166685,57259,57851,1704,12,0,1,304007220050AL0305154D1000_335,26
201205,200907,200907,201207,0,168241,166685,111130,56740,57222,1185,12,0,1,304007220050AL0305154D1000_335,27
201206,200907,200907,201207,0,112204,111130,55575,56168,56703,1148,12,0,1,304007220050AL0305154D1000_335,28
201207,200907,200907,201207,0,56094,55575,0,556,56131,556,12,0,1,304007220050AL0305154D1000_335,29
200909,200907,200907,200910,0,9377600,9444960,9444960,9504679,0,0,4.6,0,1,304007220050ME7804177C0000_336,-5
200910,200907,200907,200910,0,9539652,9203530,0,9296959,9306255,102725,4.54,0,2,304007220050ME7804177C0000_336,-4
200909,200907,200907,201005,0,3642662,3642662,3657504,3643160,0,0,10.89,0,1,304007220050CS960311FT3000_336,-5
200910,200907,200907,201005,0,3657504,3657504,3672972,3658001,0,0,10.91,0,1,304007220050CS960311FT3000_336,-4
200911,200907,200907,201005,0,3672972,3672972,3688047,3673473,0,0,10.92,0,1,304007220050CS960311FT3000_336,-3
200912,200907,200907,201005,0,3688047,3688047,3703708,3688552,0,0,10.93,0,1,304007220050CS960311FT3000_336,-2
201001,200907,200907,201005,0,3703708,3703708,3719433,3704215,0,0,10.93,0,1,304007220050CS960311FT3000_336,-1
201002,200907,200907,201005,0,3719433,3719433,3733637,3719942,0,0,10.92,0,1,304007220050CS960311FT3000_336,0
201003,200907,200907,201005,0,3733637,3733637,3749447,3734146,0,0,10.92,0,1,304007220050CS960311FT3000_336,1
201005,200907,200907,201005,0,3749447,2720899,0,2722216,2722216,1317,10.93,0,1,304007220050CS960311FT3000_336,3
200909,200907,200907,201004,0,3880175,3880175,3895985,3880705,0,0,10.89,0,1,304007220050CS960311FT3001_335,-5
200910,200907,200907,201004,0,3895985,3895985,3912461,3896514,0,0,10.91,0,1,304007220050CS960311FT3001_335,-4
200911,200907,200907,201004,0,3912461,3912461,3928520,3912995,0,0,10.92,0,1,304007220050CS960311FT3001_335,-3
200912,200907,200907,201004,0,3928520,3928520,3945201,3929057,0,0,10.93,0,1,304007220050CS960311FT3001_335,-2
201001,200907,200907,201004,0,3945201,3945201,3961952,3945742,0,0,10.93,0,1,304007220050CS960311FT3001_335,-1
201002,200907,200907,201004,0,3961952,3961952,3977082,3962495,0,0,10.92,0,1,304007220050CS960311FT3001_335,0
201003,200907,200907,201004,0,3977082,3977082,3993923,3977625,0,0,10.92,0,1,304007220050CS960311FT3001_335,1
200909,200907,200907,201005,0,2158191,2158191,2166985,2158486,0,0,10.89,0,1,304007220050CS960311FT3002_337,-5
200910,200907,200907,201005,0,2166985,2166985,2176149,2167279,0,0,10.91,0,1,304007220050CS960311FT3002_337,-4
200911,200907,200907,201005,0,2176149,2176149,2185081,2176446,0,0,10.92,0,1,304007220050CS960311FT3002_337,-3
200912,200907,200907,201005,0,2185081,2185081,2194359,2185380,0,0,10.93,0,1,304007220050CS960311FT3002_337,-2
201001,200907,200907,201005,0,2194359,2194359,2203676,2194660,0,0,10.93,0,1,304007220050CS960311FT3002_337,-1
201002,200907,200907,201005,0,2203676,2203676,2212092,2203978,0,0,10.92,0,1,304007220050CS960311FT3002_337,0
201003,200907,200907,201005,0,2212092,2212092,2221459,2212394,0,0,10.92,0,1,304007220050CS960311FT3002_337,1
201005,200907,200907,201005,0,2221459,2230572,0,2236079,2236079,5506,10.93,0,1,304007220050CS960311FT3002_337,3
200909,200908,200908,200910,1400000,1401728,1400000,1400000,1402074,10717,10717,8.89,0,1,304007220050PR6110052R8000_341,-5
200910,200908,200908,200910,0,1401383,1400000,0,1401729,1405404,5404,8.91,0,2,304007220050PR6110052R8000_341,-4
200909,200908,200908,200910,10651280,10684419,10794240,10794240,10853500,0,0,4,0,1,304007220050BR300901LV1000_309,-5
200910,200908,200908,200910,0,10863809,10518320,0,10630958,10663683,101673,4,0,2,304007220050BR300901LV1000_309,-4
200909,200908,200908,200911,119105000,119220135,119105000,119105000,119264346,0,0,8.7,0,1,304007220050BR300901LV1001_341,-5
200910,200908,200908,200911,0,120083646,119105000,119105000,120183257,0,0,8.7,0,1,304007220050BR300901LV1001_341,-4
200911,200908,200908,200911,0,120975941,119105000,0,121136570,121914988,2590534,8.7,0,2,304007220050BR300901LV1001_341,-3
200909,200908,200908,200909,42000000,42092167,42000000,0,42112521,42213774,193550,7.9,0,2,304007220050CD720114NI8000_341,-5
200909,200908,200908,200909,41317500,41471052,41317500,0,41498701,41597912,252909,7.87,0,2,304007220050CD720114NI8001_340,-5
200909,200908,200908,201002,966601,953189,952426,892576,953552,59850,0,9.47,0,1,304007220050DR661226CL3000_341,-5
200910,200908,200908,201002,0,900398,892576,851522,901243,41055,0,9.47,0,1,304007220050DR661226CL3000_341,-4
200911,200908,200908,201002,0,866422,851522,846972,867791,4550,0,9.47,0,1,304007220050DR661226CL3000_341,-3
200912,200908,200908,201002,0,868584,846972,406011,870601,440961,0,9.47,0,1,304007220050DR661226CL3000_341,-2
201001,200908,200908,201002,0,432530,406011,298830,434741,107181,0,9.47,0,1,304007220050DR661226CL3000_341,-1
201002,200908,200908,201002,0,328176,298830,0,330509,331965,30881,9.47,0,2,304007220050DR661226CL3000_341,0
200909,200908,200908,201002,976253,932288,930753,747703,932728,183050,0,9.44,0,1,304007220050DR661226CL3001_341,-5
200910,200908,200908,201002,0,756006,747703,656703,756892,91000,0,9.44,0,1,304007220050DR661226CL3001_341,-4
200911,200908,200908,201002,0,670735,656703,656703,672025,0,0,9.44,0,1,304007220050DR661226CL3001_341,-3
200912,200908,200908,201002,0,675898,656703,507354,677676,149349,0,9.44,0,1,304007220050DR661226CL3001_341,-2
201001,200908,200908,201002,0,531370,507354,507354,533341,0,0,9.44,0,1,304007220050DR661226CL3001_341,-1
201002,200908,200908,201002,0,535492,507354,0,537575,539924,30361,9.44,0,2,304007220050DR661226CL3001_341,0
200909,200908,200908,201002,2000000,2005737,2000000,2000000,2006991,15005,13560,9.39,0,1,304007220050DR661226CL3002_340,-5
200910,200908,200908,201002,0,2007830,2000000,2000000,2008739,16417,15661,9.4,0,1,304007220050DR661226CL3002_340,-4
200911,200908,200908,201002,0,2008378,2000000,403614,2009748,1618945,20422,9.43,0,1,304007220050DR661226CL3002_340,-3
200912,200908,200908,201002,0,404353,403614,400000,404473,5964,2314,9.43,0,1,304007220050DR661226CL3002_340,-2
201001,200908,200908,201002,0,401677,400000,400000,401946,3509,3250,9.43,0,1,304007220050DR661226CL3002_340,-1
201002,200908,200908,201002,0,401675,400000,0,401780,404271,2932,9.4,0,2,304007220050DR661226CL3002_340,0
200909,200908,200908,201002,4000000,4009223,4009223,4032241,4009993,0,0,7.89,0,1,304007220050OC5904139Q5000_340,-5
200910,200908,200908,201002,0,4032241,4032241,4056237,4033012,0,0,7.91,0,1,304007220050OC5904139Q5000_340,-4
200911,200908,200908,201002,0,4056237,4056237,4079646,4057016,0,0,7.92,0,1,304007220050OC5904139Q5000_340,-3
200912,200908,200908,201002,0,4079646,4079646,4103996,4080431,0,0,7.93,0,1,304007220050OC5904139Q5000_340,-2
201001,200908,200908,201002,0,4103996,4103996,4128488,4104786,0,0,7.93,0,1,304007220050OC5904139Q5000_340,-1
201002,200908,200908,201002,0,4128488,4128488,0,4129283,4138311,7132,7.9,0,2,304007220050OC5904139Q5000_340,0
200909,200908,200908,201002,500000,500000,500000,500000,500096,2871,2871,7.89,0,1,304007220050OC5904139Q5001_341,-5
200910,200908,200908,201002,0,500000,500000,500000,500096,0,0,7.91,0,1,304007220050OC5904139Q5001_341,-4
200911,200908,200908,201002,0,502976,500000,500000,503072,5861,5861,7.92,0,1,304007220050OC5904139Q5001_341,-3
200912,200908,200908,201002,0,500000,500000,500000,500096,2984,2984,7.93,0,1,304007220050OC5904139Q5001_341,-2
201001,200908,200908,201002,0,500000,500000,500000,500096,0,0,7.93,0,1,304007220050OC5904139Q5001_341,-1
201002,200908,200908,201002,0,502984,500000,0,503080,504177,3848,7.9,0,2,304007220050OC5904139Q5001_341,0
200909,200908,200908,200911,2778000,2778000,2778000,2778000,2778842,0,0,10.89,0,1,304007220050SD5601167F7000_339,-5
200910,200908,200908,200911,0,2803209,2778000,793998,2804049,2025209,41206,10.91,0,1,304007220050SD5601167F7000_339,-4
200911,200908,200908,200911,0,796885,793998,0,797126,802904,5056,10.92,0,2,304007220050SD5601167F7000_339,-3
200909,200908,200908,200911,5000000,5014133,5000000,5000000,5017062,0,0,8.48,0,1,304007220050CA311125M48000_340,-5
200910,200908,200908,200911,0,5049466,5000000,5000000,5054588,0,0,8.48,0,1,304007220050CA311125M48000_340,-4
200911,200908,200908,200911,0,5085977,5000000,0,5093513,5107057,100110,8.48,0,2,304007220050CA311125M48000_340,-3
200909,200908,200908,200909,3250000,3258024,3250000,0,3258827,3272470,22470,8.89,0,2,304007220050RG441023SL2000_341,-5
200909,200908,200908,200909,2500000,2501852,2500000,0,2502469,2517285,17285,8.89,0,2,304007220050RG441023SL2001_341,-5
200909,200908,200908,200909,500000,503333,500000,0,503456,503703,3703,8.89,0,2,304007220050RG441023SL2002_338,-5
200909,200908,200908,200909,1290000,1295413,1290000,0,1295732,1300191,10191,8.89,0,2,304007220050RG441023SL2003_340,-5
200909,200908,200908,201306,1519000,1526284,1526284,1541966,107264,0,0,8.89,0,1,304007220050CE010508D40000_340,-5
200910,200908,200908,201306,0,1541966,1541966,1558338,122952,0,0,8.91,0,1,304007220050CE010508D40000_340,-4
200911,200908,200908,201306,0,1558338,1558338,1574350,139329,24457,0,8.92,0,1,304007220050CE010508D40000_340,-3
200912,200908,200908,201306,0,1574350,1574350,1591066,130889,0,0,8.93,0,1,304007220050CE010508D40000_340,-2
201001,200908,200908,201306,0,1591066,1591066,1607959,147611,0,0,8.93,0,1,304007220050CE010508D40000_340,-1
201002,200908,200908,201306,0,1607959,1607959,1623379,164509,0,0,8.92,0,1,304007220050CE010508D40000_340,0
201003,200908,200908,201306,0,1623379,1623379,1640615,179935,0,0,8.92,0,1,304007220050CE010508D40000_340,1
201004,200908,200908,201306,0,1640615,1640615,1657473,214040,0,16857,8.93,0,1,304007220050CE010508D40000_340,2
201005,200908,200908,201306,0,1657473,1657473,1675071,231645,0,17598,8.95,0,1,304007220050CE010508D40000_340,3
201006,200908,200908,201306,0,1675071,1675071,1444000,150495,248282,17211,8.94,0,1,304007220050CE010508D40000_340,4
201007,200908,200908,201306,0,1444000,1444000,1459332,192835,0,15332,8.92,0,1,304007220050CE010508D40000_340,5
201008,200908,200908,201306,0,1459332,1459332,1474826,181331,27003,15494,8.91,0,1,304007220050CE010508D40000_340,6
201009,200908,200908,201306,0,1474826,1474826,1489980,196490,0,15154,8.9,0,1,304007220050CE010508D40000_340,7
201010,200908,200908,201306,0,1489980,1489980,1505800,212316,0,15820,8.87,0,1,304007220050CE010508D40000_340,8
201011,200908,200908,201306,0,1505800,1505800,1521272,227793,0,15472,8.87,0,1,304007220050CE010508D40000_340,9
201012,200908,200908,201306,0,1521272,1521272,1537424,243951,0,16152,8.89,0,1,304007220050CE010508D40000_340,10
201101,200908,200908,201306,0,1537424,1537424,1553748,260280,0,16324,8.86,0,1,304007220050CE010508D40000_340,11
201102,200908,200908,201306,0,1553748,1553748,1568648,275185,0,14900,8.84,0,1,304007220050CE010508D40000_340,12
201103,200908,200908,201306,0,1568648,1568648,1585303,291846,0,16655,8.84,0,1,304007220050CE010508D40000_340,13
201104,200908,200908,201306,0,1585303,1585303,1601592,308141,0,16289,8.85,0,1,304007220050CE010508D40000_340,14
201105,200908,200908,201306,0,1601592,1601592,1618597,325151,0,17005,8.85,0,1,304007220050CE010508D40000_340,15
201106,200908,200908,201306,0,1618597,1618597,1618597,981831,0,16631,8.84,0,1,304007220050CE010508D40000_340,16
201107,200908,200908,201306,0,1635228,1618597,1307739,654187,366290,13739,8.82,0,1,304007220050CE010508D40000_340,17
201108,200908,200908,201306,0,1307739,1307739,1321624,668077,13885,13885,8.81,0,1,304007220050CE010508D40000_340,18
201109,200908,200908,201306,0,1321624,1321624,1335204,681661,13580,13580,8.78,0,1,304007220050CE010508D40000_340,19
